model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.37821177905364955,0.6633283202640892,0.8398622244613074,0.8962188749069095,0.9300991829708789,0.9532125055959376,0.9700932139237983,0.980466908191375,0.9899478587372859,0.9935961279585964
