model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Grouped,0.7356088835475767,0.6880533547558465,0.6085323734994434,0.4889776670290262,0.40342385344956233,0.3442370777377918,0.30167946409735985,0.27042251038429027,0.24963221427640256,0.23619082678775505
