model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2,0.36543118736987,0.6586035567807269,0.850968454182121,0.9108111562900975,0.9396804651291519,0.9610398847321834,0.9755426233812748,0.9841686156264148,0.991850858120395,0.9959662285735094
