model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Grouped,0.36423830889215353,0.6650463165147358,0.8608670254251631,0.9191051234245367,0.9467145558051847,0.9653945581879384,0.9791576901798862,0.9862361935691984,0.9928624739718135,0.9962851615683892
