model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_NoDemo,0.6866318259012181,0.6331238669057545,0.5534636065229636,0.45784706807981596,0.3870003396285764,0.33574546798156246,0.2966350005864685,0.267843248352673,0.24805641190799443,0.2355492529213893
