fold,item,train_degree,embedding_norm
0,1461,3,3.5332627296447754
0,1465,3,3.1263554096221924
0,1466,5,3.5542140007019043
0,1467,4,3.7636284828186035
0,1469,4,3.198101282119751
0,1470,1,3.5256521701812744
0,1472,4,3.606762647628784
0,1476,3,3.0028493404388428
0,1478,3,3.0145108699798584
0,1481,3,3.372278928756714
0,1484,3,3.501166343688965
0,1487,3,3.2843732833862305
0,1490,5,3.6352200508117676
0,1491,4,4.080855846405029
0,1494,4,3.414783477783203
0,1495,5,3.7665481567382812
0,1496,3,3.0580291748046875
0,1498,1,0.5228063464164734
0,1500,3,0.26928767561912537
0,1501,2,4.04967737197876
0,1502,4,3.557075262069702
0,1507,4,3.991961717605591
0,1513,3,3.455864906311035
0,1516,2,3.4077792167663574
0,1517,7,3.7504661083221436
0,1518,1,3.17080020904541
0,1521,3,3.997995615005493
0,1522,5,3.6083357334136963
0,1525,1,2.723086357116699
0,1528,5,3.7119712829589844
0,1531,8,3.573312520980835
0,1535,2,3.056074857711792
0,1538,5,3.9580211639404297
0,1540,5,3.222278594970703
0,1541,4,3.8168394565582275
0,1542,7,3.242184638977051
0,1543,5,2.6731207370758057
0,1546,4,3.4874253273010254
0,1547,1,2.6076390743255615
0,1548,4,3.3875749111175537
0,1550,4,3.5531413555145264
0,1554,6,3.455444097518921
0,1558,2,3.855698347091675
0,1567,5,3.5622079372406006
0,1569,4,3.4694314002990723
0,1570,4,3.457885265350342
0,1571,6,3.600085973739624
0,1577,1,3.525391101837158
0,1579,5,3.780733823776245
0,1580,5,3.9477922916412354
0,1582,2,3.1623446941375732
0,1586,4,4.16421365737915
0,1587,7,3.7152440547943115
0,1588,4,2.848893880844116
0,1590,4,3.327789545059204
0,1592,4,3.5475919246673584
0,1594,3,3.6361985206604004
0,1597,4,3.338736057281494
0,1600,4,3.4803733825683594
0,1601,3,2.7102437019348145
0,1603,1,0.2587776184082031
0,1606,15,4.813704490661621
0,1611,4,3.814830780029297
0,1612,4,2.9887518882751465
0,1613,2,2.8663289546966553
0,1615,5,3.327312707901001
0,1618,7,3.8286516666412354
0,1620,5,3.6261699199676514
0,1621,4,3.041400671005249
0,1625,6,0.6204417943954468
0,1627,4,0.3105093240737915
0,1628,5,3.5131521224975586
0,1632,4,3.2604856491088867
0,1635,3,4.2866411209106445
0,1638,3,3.4338979721069336
0,1642,7,3.7777860164642334
0,1644,4,3.950350522994995
0,1645,4,3.030325412750244
0,1650,3,4.087340354919434
0,1651,5,3.864941358566284
0,1653,2,3.7235333919525146
0,1654,4,3.299790620803833
0,1655,7,4.341341495513916
0,1656,1,3.5259037017822266
0,1657,3,3.6933343410491943
0,1659,5,3.7847909927368164
0,1665,1,3.072483777999878
0,1669,3,3.512542247772217
0,1671,4,3.9100890159606934
0,1673,5,3.6459295749664307
0,1674,0,0.7439504861831665
0,1678,12,4.853428840637207
0,1681,4,3.489137649536133
0,1682,3,3.3765480518341064
0,1683,3,3.1597564220428467
0,1685,3,3.4615604877471924
0,1686,2,2.7874138355255127
0,1688,4,4.8082661628723145
0,1691,4,3.4066600799560547
0,1692,7,4.172245502471924
0,1696,5,3.2607948780059814
0,1698,6,3.6820452213287354
0,1701,5,3.6038832664489746
0,1707,5,4.783219337463379
0,1708,3,3.4411520957946777
0,1710,4,3.904595375061035
0,1712,9,3.992582082748413
0,1716,2,4.085733890533447
0,1717,2,3.9455769062042236
0,1718,4,3.618656873703003
0,1720,4,3.7849605083465576
0,1721,4,4.02643346786499
0,1723,4,3.466869592666626
0,1724,4,3.9512016773223877
0,1725,4,3.5657243728637695
0,1726,5,3.5033373832702637
0,1728,0,0.7439504861831665
0,1730,3,3.8269267082214355
0,1737,5,3.724893569946289
0,1738,8,4.1205220222473145
0,1739,5,3.698378801345825
0,1742,1,0.22729477286338806
0,1744,5,3.353281259536743
0,1745,4,0.2697952389717102
0,1747,5,3.6570663452148438
0,1748,5,3.6019930839538574
0,1749,5,2.9933881759643555
0,1750,6,4.020143985748291
0,1751,2,0.07229205220937729
0,1754,4,3.634605884552002
0,1757,5,3.2831616401672363
0,1758,3,2.47468900680542
0,1759,3,0.4299312233924866
0,1760,3,2.9493534564971924
0,1761,5,3.41292667388916
0,1763,3,2.9673855304718018
0,1766,4,2.838334083557129
0,1767,6,3.4432601928710938
0,1769,5,3.4556963443756104
0,1771,5,0.06737429648637772
0,1775,4,3.5736019611358643
0,1778,4,3.277440309524536
0,1779,5,3.787692070007324
0,1780,3,0.7270541787147522
0,1781,4,3.7425973415374756
0,1785,2,3.1634879112243652
0,1786,4,3.1880433559417725
0,1787,4,3.351943016052246
0,1791,5,3.451322555541992
0,1792,2,2.919633150100708
0,1793,5,3.178899049758911
0,1794,3,3.1872193813323975
0,1801,2,0.49567291140556335
0,1802,4,2.7577786445617676
0,1805,4,3.149909019470215
0,1809,4,2.8063347339630127
0,1811,5,2.8183915615081787
0,1812,3,3.8324227333068848
0,1816,4,3.9083633422851562
0,1817,3,3.8012633323669434
0,1818,7,3.984421730041504
0,1821,4,3.8239192962646484
0,1823,5,3.475026845932007
0,1826,14,4.5540642738342285
0,1827,4,3.465242385864258
0,1829,7,3.7024362087249756
0,1831,3,3.230109930038452
0,1832,6,3.2633912563323975
0,1833,4,3.189312219619751
0,1836,3,3.4245822429656982
0,1837,2,4.05303955078125
0,1838,4,2.234588146209717
0,1839,5,3.8062500953674316
0,1840,5,2.910562038421631
0,1848,9,3.7384932041168213
0,1853,5,0.25538748502731323
0,1858,3,3.8259406089782715
0,1861,4,3.2715604305267334
0,1866,4,2.9537909030914307
0,1868,5,3.4905426502227783
0,1869,3,3.301518440246582
0,1870,5,3.3309485912323
0,1871,4,2.8802411556243896
0,1872,4,3.9672088623046875
0,1875,3,3.9509437084198
0,1878,3,3.960975408554077
0,1881,5,3.5241782665252686
0,1882,4,2.820409059524536
0,1884,3,3.2871756553649902
0,1891,2,0.12528096139431
0,1892,4,2.8891313076019287
0,1893,3,2.753436326980591
0,1897,2,2.908675193786621
0,1898,4,2.618220567703247
0,1899,5,2.955205202102661
0,1902,5,0.47762054204940796
0,1907,3,3.5399889945983887
0,1910,4,4.000112056732178
0,1911,4,3.3779003620147705
0,1913,3,3.055417537689209
0,1917,1,0.20474156737327576
0,1920,7,3.3629326820373535
0,1922,4,0.21453429758548737
0,1925,5,0.10739804804325104
0,1926,4,0.12831568717956543
0,1927,4,3.037036657333374
0,1928,2,0.8017464876174927
0,1931,4,2.9436304569244385
0,1936,5,2.9981045722961426
