model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.3693043575340651,0.6453612425646307,0.8231762214916072,0.8959856368136027,0.9338094834637696,0.9543065017876977,0.9713623399468633,0.983125941357688,0.9902871017635198,0.9959504995327275
