model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
LightGCN_MRR,0.8206538536766622,0.7389506310513207,0.628741240817061,0.4867648224717927,0.39908612792010856,0.34084983558961157,0.300300287678986,0.2700772500189347,0.24957511142365943,0.2361432642126695
