fold,item,train_degree,embedding_norm
0,1991,3,3.7165403366088867
0,1992,3,2.738152027130127
0,1995,5,2.7389299869537354
0,1999,5,3.0156145095825195
0,2002,3,0.21795934438705444
0,2003,5,2.5806796550750732
0,2006,4,0.5979889631271362
0,2007,3,2.6298160552978516
0,2009,4,2.102099657058716
0,2014,5,2.4147446155548096
0,2016,3,0.2802772521972656
0,2018,3,3.20539927482605
0,2019,8,2.7142534255981445
0,2024,5,2.162199020385742
0,2025,3,0.7001239061355591
0,2026,1,1.3983104228973389
0,2028,3,2.742154836654663
0,2030,5,2.298398494720459
0,2031,4,2.8943543434143066
0,2033,3,3.9684553146362305
0,2035,5,2.34315824508667
0,2042,5,2.5841236114501953
0,2044,6,0.8505803942680359
0,2045,5,2.1039915084838867
0,2046,5,0.3055696487426758
0,2047,1,3.3329806327819824
0,2048,4,2.7129275798797607
0,2050,3,1.5866341590881348
0,2053,5,2.688215970993042
0,2061,5,3.852715492248535
0,2067,3,2.7411160469055176
0,2073,4,2.171721935272217
0,2074,4,2.4333972930908203
0,2075,4,3.7026031017303467
0,2078,4,2.9498279094696045
0,2080,5,3.7773871421813965
0,2082,3,3.2071895599365234
0,2084,6,4.002596378326416
0,2087,2,2.3753085136413574
0,2089,3,2.763378620147705
0,2090,3,3.0961897373199463
0,2092,5,2.592015266418457
0,2093,3,2.588657855987549
0,2095,4,2.564149856567383
0,2097,3,2.0812487602233887
0,2098,2,2.7552688121795654
0,2099,4,2.8242433071136475
0,2100,3,2.865844488143921
0,2104,2,3.2093398571014404
0,2106,4,3.113217353820801
0,2107,4,3.7101871967315674
0,2108,2,3.0879921913146973
0,2111,5,2.90779447555542
0,2112,4,3.421156406402588
0,2114,4,2.706542730331421
0,2118,3,3.057708501815796
0,2121,5,2.4647395610809326
0,2127,3,2.346925735473633
0,2128,3,3.8499457836151123
0,2134,3,2.357715606689453
0,2135,5,2.665783166885376
0,2136,5,2.996279239654541
0,2137,5,2.5450658798217773
0,2140,2,1.9461511373519897
0,2141,3,3.3507354259490967
0,2143,3,2.4340152740478516
0,2144,2,2.4961485862731934
0,2145,5,3.4628868103027344
0,2156,3,3.196274757385254
0,2157,4,3.546191930770874
0,2159,6,2.3913731575012207
0,2160,3,2.7379045486450195
0,2161,3,2.834411144256592
0,2162,4,2.686274528503418
0,2163,3,2.8232638835906982
0,2165,2,2.8640878200531006
0,2167,4,2.6429967880249023
0,2170,3,2.7734787464141846
0,2173,1,2.737535238265991
0,2176,5,3.2291195392608643
0,2180,2,2.681983232498169
0,2183,5,2.7059266567230225
0,2184,3,2.4912235736846924
0,2185,3,2.444716215133667
0,2188,5,2.5694665908813477
0,2191,4,2.653806447982788
0,2192,5,2.3615622520446777
0,2193,8,2.419428586959839
0,2194,4,3.182631254196167
0,2195,5,2.266479730606079
0,2196,2,2.5490851402282715
0,2197,4,3.247471570968628
0,2200,1,3.0801548957824707
0,2202,4,2.7498810291290283
0,2205,4,2.7748708724975586
0,2206,4,2.563493490219116
0,2209,5,2.4571475982666016
0,2210,6,4.21189546585083
0,2211,2,2.640900135040283
0,2212,3,2.578726291656494
0,2219,5,2.73246431350708
0,2225,6,1.8659191131591797
0,2228,4,2.6669890880584717
0,2234,1,2.0554184913635254
0,2235,5,2.749238967895508
0,2237,3,2.305701494216919
0,2238,3,2.4732096195220947
0,2243,4,2.5982213020324707
0,2253,5,2.493379592895508
0,2254,1,3.087892532348633
0,2256,7,2.857692241668701
0,2257,5,2.7003705501556396
0,2258,4,2.287747859954834
0,2259,4,2.598212480545044
0,2261,6,3.3308265209198
0,2264,4,3.0827927589416504
0,2267,1,3.078420877456665
0,2270,3,2.9332046508789062
0,2272,6,3.446847915649414
