model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
LightGCN_MRR,0.41602717867793926,0.7186988171589771,0.8890448573126498,0.9150460178109272,0.9364567412378451,0.9564393268297916,0.9746264776522263,0.98393293579197,0.991384634485529,0.9958991182847573
