model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.7512549516908905,0.8257710735629352,0.8440559844149584,0.8479425990981146,0.8508679882802574,0.8520142050073728,0.8524720849802643,0.8526438647276791,0.8529002380446341,0.8529002380446341
