model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2,0.7442966118880902,0.6854969181853305,0.6016276913278836,0.48471835522447854,0.40074198639643227,0.3426915199996441,0.30049536466639093,0.2699064263791008,0.24947560690002718,0.23614107952697738
