model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_NoDemo,0.4391461540355709,0.5984013444451247,0.6277511293350327,0.5803701555069869,0.5283947162405032,0.4830401060572254,0.4432196865508887,0.4111274311124193,0.3874643598156144,0.3717519153570315
