model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT_Grouped,0.7512549516908905,0.6841301960862526,0.5928157195507517,0.47716259610425293,0.3958760446602022,0.3391657504578673,0.2985929601760041,0.26869809976974235,0.2487152411857449,0.23545574801610614
