model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.738398046883385,0.6659849754640736,0.5829869618935304,0.47738244380652795,0.39799190384860844,0.33993290695858036,0.2989093392044305,0.26937796718965024,0.24895823442815784,0.23604673744187318
