model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
LightGCN_MRR,0.5323608025965332,0.7033061896986036,0.7131846322459254,0.6171082710044474,0.5449403309117802,0.4903958079015364,0.4486492514082756,0.41442125763590126,0.3897892618889501,0.3727281129893902
