model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
LightGCN_MRR,0.8206538536766622,0.8796929254161177,0.8905126682913052,0.8922251717926937,0.8935001099712168,0.8944176256592333,0.8949416104000644,0.895057217490989,0.8953105759196553,0.8955406762712943
