model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
LightGCN,0.5199849170437392,0.6693061840120674,0.6691553544494745,0.5832579185520362,0.510315664727432,0.4545266824678585,0.4118275515334348,0.3769550710727198,0.3490813108460173,0.3257417544747864
