model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.738398046883385,0.8166053237081586,0.8348945691520255,0.8403857617241635,0.8430357018233057,0.8437983671768435,0.8444514735703572,0.8447959268448301,0.8449474503449773,0.8450858075773502
