model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2,0.7442966118880902,0.8252452596191606,0.8412617693725778,0.8461849712448973,0.8477362270986936,0.8488007230828437,0.8496553914504366,0.8499410842533311,0.85014392928286,0.8502360971387894
