model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2,0.47383787723820736,0.6487962247154531,0.6826446463826599,0.614475106825062,0.5470814038514915,0.4930042665720739,0.44896521895943725,0.4142035752593826,0.38967190871428664,0.37273047444020174
