model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT,0.4854155602342979,0.6500479948407832,0.672870014915145,0.6047257736690754,0.5406582426870286,0.4881086401998017,0.44615041620016954,0.4123944420467926,0.3885284246973496,0.3716591260617449
