model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT_Visual,0.7625395929302957,0.6979464128962243,0.5991466523039852,0.48012951655386554,0.39772041096260613,0.33962802705914635,0.29864819461509773,0.2696600245217253,0.24952040494702876,0.23636597169913848
