model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Visual,0.763848071809065,0.842089088276399,0.8568873828207046,0.8599808582818756,0.8620894693121659,0.8630064424346907,0.8634626548502438,0.8636913767761868,0.8638440698850001,0.8638899414446332
