model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Visual_Fusion,0.7582051277894764,0.7008543373495595,0.6168403292692437,0.4931322258568561,0.40777675904533284,0.3478618407850199,0.30362210444742005,0.27189814371459,0.25038677665924053,0.23659829971119825
