model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT_Visual,0.3837741186296447,0.6671863672955901,0.8448362529261739,0.89998805673936,0.9342785463694723,0.9552872557095021,0.9730200915597322,0.9832382073879856,0.9921024736403362,0.9957088082131251
