model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Visual_Fusion,0.4866241249764999,0.6646354749935572,0.6995621758989421,0.6250261014394329,0.5566181271235202,0.500424621490288,0.45363825412516234,0.41731219991726143,0.39112462259217307,0.373464174764192
