model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Visual_Fusion,0.37750607447346674,0.6762030850710213,0.8718215925766725,0.9262735393549146,0.9557754863412622,0.9756009491351072,0.9855951571863599,0.9916933883680181,0.9958039430517907,0.9980204965182029
