model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGAT_Visual_Fusion,0.4738784509986239,0.6418304147414945,0.668250805699888,0.6052074122270007,0.5423919041459199,0.49094028241526033,0.44755804513361575,0.4141044599185745,0.38967484203900293,0.37266786103005356
