model,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10
HeteroGATv2_Visual,0.37597467622280323,0.685202718085652,0.8777027136164989,0.9317306098698191,0.9628294315653683,0.979288537663346,0.9874510786726518,0.9942519091040272,0.9974783865994995,0.9985462052436649
